opportunity_id,account_name,segment,region,product,lead_source,owner,created_date,close_date,stage,amount,sales_cycle_days,close_date_pushed,loss_reason,lost_at_stage,is_won,is_closed
OPP-100065,Granite Retail Group,Mid-Market,EMEA,Platform Core,Inbound - Website,Maya Novak,2024-01-12,2024-05-12,Closed Lost,87500.0,121,False,No Decision / Stalled,Qualification,False,True
OPP-102976,Granite Manufacturing,SMB,AMER,Analytics Add-on,Customer Expansion,Derek Wolf,2024-01-13,2024-03-01,Closed Won,11500.0,48,False,,,True,True
OPP-102870,Lumen Technologies,SMB,APAC,Platform Core,Customer Expansion,Ethan Sharma,2024-01-13,2024-03-24,Closed Lost,11000.0,71,False,Missing Features,Prospecting,False,True
OPP-103788,Vertex Energy,Mid-Market,APAC,Security Suite,Outbound - SDR,Marco Silva,2024-01-13,2024-03-13,Closed Won,71500.0,60,False,,,True,True
OPP-100881,Pinnacle Analytics,SMB,AMER,API Enterprise,Inbound - Website,Derek Wolf,2024-01-14,2024-02-23,Closed Won,19000.0,40,False,,,True,True
OPP-105340,Meridian Retail Group,Mid-Market,AMER,Security Suite,Outbound - SDR,Zara Ito,2024-01-14,2024-03-31,Closed Lost,78000.0,77,False,Price,Prospecting,False,True
OPP-100718,Cobalt Analytics,SMB,EMEA,Security Suite,Outbound - SDR,Ines Osei,2024-01-14,2024-02-15,Closed Lost,10000.0,32,False,Chose Competitor,Qualification,False,True
OPP-102685,Apex Systems,SMB,AMER,API Enterprise,Customer Expansion,Oscar Chen,2024-01-14,2024-04-06,Closed Lost,10000.0,83,False,Chose Competitor,Qualification,False,True
OPP-101847,Sterling Systems,SMB,AMER,Platform Core,Event / Conference,Derek Wolf,2024-01-14,2024-02-25,Closed Won,7000.0,42,False,,,True,True
OPP-104432,Granite Consulting,SMB,EMEA,API Enterprise,Outbound - SDR,Priya Kimura,2024-01-14,2024-03-27,Closed Lost,19000.0,73,False,Missing Features,Prospecting,False,True
OPP-103811,Meridian Consulting,Mid-Market,AMER,Security Suite,Event / Conference,Derek Wolf,2024-01-15,2024-05-10,Closed Lost,38000.0,116,False,Price,Negotiation,False,True
OPP-100652,Falcon Energy,Mid-Market,AMER,Platform Core,Customer Expansion,Nadia Vanags,2024-01-15,2024-04-06,Closed Won,50000.0,82,False,,,True,True
OPP-104406,Keystone Retail Group,Mid-Market,APAC,API Enterprise,Partner Referral,Marco Silva,2024-01-15,2024-05-28,Closed Lost,28500.0,134,False,Chose Competitor,Negotiation,False,True
OPP-104260,Ironclad Financial,SMB,AMER,Platform Core,Partner Referral,Derek Wolf,2024-01-16,2024-03-06,Closed Won,10000.0,50,False,,,True,True
OPP-102031,Lumen Media,Mid-Market,AMER,Platform Core,Inbound - Website,Hana Alvarez,2024-01-16,2024-03-16,Closed Lost,24000.0,60,False,Timing / Budget Cycle,Prospecting,False,True
OPP-105430,Vantage Consulting,SMB,AMER,Security Suite,Inbound - Website,Noah Bianchi,2024-01-16,2024-02-21,Closed Lost,7500.0,36,False,No Decision / Stalled,Qualification,False,True
OPP-104437,Northwind Insurance,Mid-Market,APAC,API Enterprise,Inbound - Website,Ethan Sharma,2024-01-16,2024-04-08,Closed Lost,36000.0,83,False,Price,Proposal,False,True
OPP-103492,Cobalt Insurance,Enterprise,AMER,Analytics Add-on,Event / Conference,Tomas Haas,2024-01-17,2024-03-11,Closed Lost,138500.0,54,False,Chose Competitor,Qualification,False,True
OPP-103291,Ironclad Media,Enterprise,EMEA,Platform Core,Outbound - SDR,Ava Larsen,2024-01-17,2024-05-29,Closed Lost,124000.0,133,False,Chose Competitor,Qualification,False,True
OPP-105178,Sterling Health,SMB,EMEA,API Enterprise,Inbound - Website,Ines Osei,2024-01-17,2024-02-29,Closed Lost,7500.0,43,False,Timing / Budget Cycle,Prospecting,False,True
OPP-100703,Apex Retail Group,SMB,EMEA,Security Suite,Inbound - Website,Felix Lindqvist,2024-01-17,2024-02-15,Closed Won,16500.0,29,False,,,True,True
OPP-103908,Vertex Logistics,Mid-Market,AMER,Security Suite,Event / Conference,Sofia Moreau,2024-01-18,2024-04-20,Closed Lost,43000.0,93,False,No Decision / Stalled,Prospecting,False,True
OPP-100063,Granite Technologies,Mid-Market,AMER,Analytics Add-on,Inbound - Website,Zara Ito,2024-01-18,2024-04-11,Closed Lost,86000.0,84,False,Price,Proposal,False,True
OPP-104115,Sterling Analytics,SMB,AMER,Platform Core,Outbound - SDR,Derek Wolf,2024-01-18,2024-03-23,Closed Lost,8000.0,65,False,Price,Proposal,False,True
OPP-100756,Nimbus Logistics,SMB,APAC,API Enterprise,Inbound - Website,Marco Silva,2024-01-18,2024-03-04,Closed Lost,8000.0,46,False,No Decision / Stalled,Qualification,False,True
OPP-100759,Granite Financial,Enterprise,AMER,API Enterprise,Outbound - SDR,Noah Bianchi,2024-01-18,2024-11-03,Closed Lost,114500.0,290,False,Timing / Budget Cycle,Prospecting,False,True
OPP-102824,Solstice Consulting,SMB,EMEA,Analytics Add-on,Event / Conference,Priya Kimura,2024-01-19,2024-02-22,Closed Lost,7500.0,34,False,Timing / Budget Cycle,Prospecting,False,True
OPP-103269,Blue Harbor Financial,Mid-Market,EMEA,Platform Core,Inbound - Website,Felix Lindqvist,2024-01-19,2024-03-21,Closed Won,86000.0,62,False,,,True,True
OPP-100162,Orion Media,Mid-Market,AMER,Analytics Add-on,Partner Referral,Sofia Moreau,2024-01-20,2024-03-20,Closed Won,87000.0,60,False,,,True,True
OPP-100018,Blue Harbor Insurance,SMB,EMEA,Platform Core,Partner Referral,Ruth Okafor,2024-01-20,2024-02-25,Closed Won,20000.0,36,False,,,True,True
OPP-101404,Cobalt Technologies,Mid-Market,AMER,Platform Core,Inbound - Website,Derek Wolf,2024-01-20,2024-06-23,Closed Lost,41000.0,155,False,No Decision / Stalled,Qualification,False,True
OPP-100460,Pacific Technologies,SMB,EMEA,Analytics Add-on,Inbound - Website,Lena Berzins,2024-01-20,2024-02-17,Closed Lost,9000.0,28,False,Timing / Budget Cycle,Prospecting,False,True
OPP-104828,Nimbus Foods,Mid-Market,EMEA,Analytics Add-on,Outbound - SDR,Maya Novak,2024-01-20,2024-06-18,Closed Lost,56500.0,150,False,Missing Features,Proposal,False,True
OPP-101006,Orion Manufacturing,Mid-Market,EMEA,Analytics Add-on,Inbound - Website,Lena Berzins,2024-01-20,2024-03-20,Closed Lost,33000.0,60,False,No Decision / Stalled,Negotiation,False,True
OPP-102005,Vertex Energy,SMB,APAC,Platform Core,Event / Conference,Marco Silva,2024-01-20,2024-03-13,Closed Won,14000.0,53,False,,,True,True
OPP-105989,Orion Financial,Mid-Market,EMEA,Platform Core,Inbound - Website,Ines Osei,2024-01-21,2024-04-16,Closed Won,42500.0,86,False,,,True,True
OPP-103915,Cobalt Energy,Mid-Market,AMER,Platform Core,Inbound - Website,Derek Wolf,2024-01-21,2024-03-09,Closed Lost,113500.0,48,False,No Decision / Stalled,Prospecting,False,True
OPP-100809,Sterling Consulting,Mid-Market,EMEA,Analytics Add-on,Event / Conference,Priya Kimura,2024-01-21,2024-03-28,Closed Lost,50500.0,67,False,Chose Competitor,Qualification,False,True
OPP-102201,Vertex Insurance,Mid-Market,EMEA,Platform Core,Partner Referral,Ines Osei,2024-01-22,2024-04-05,Closed Lost,65000.0,74,False,No Decision / Stalled,Prospecting,False,True
OPP-103138,Solstice Consulting,Mid-Market,AMER,API Enterprise,Inbound - Website,Noah Bianchi,2024-01-22,2024-03-14,Closed Won,54500.0,52,False,,,True,True
OPP-103708,Summit Retail Group,SMB,AMER,Security Suite,Outbound - SDR,Nadia Vanags,2024-01-22,2024-03-15,Closed Lost,17500.0,53,False,Price,Proposal,False,True
OPP-102477,Atlas Consulting,Mid-Market,AMER,Platform Core,Partner Referral,Derek Wolf,2024-01-23,2024-03-01,Closed Lost,68500.0,38,False,No Decision / Stalled,Prospecting,False,True
OPP-104266,Falcon Insurance,SMB,AMER,API Enterprise,Customer Expansion,Hana Alvarez,2024-01-23,2024-02-24,Closed Won,11000.0,32,False,,,True,True
OPP-105543,Granite Manufacturing,Mid-Market,EMEA,Security Suite,Customer Expansion,Ava Larsen,2024-01-23,2024-03-19,Closed Won,46500.0,56,False,,,True,True
OPP-102303,Quantum Energy,Mid-Market,EMEA,Analytics Add-on,Outbound - SDR,Maya Novak,2024-01-23,2024-08-18,Closed Lost,72000.0,208,False,Price,Negotiation,False,True
OPP-102611,Pinnacle Technologies,Mid-Market,AMER,Analytics Add-on,Outbound - SDR,Oscar Chen,2024-01-23,2024-04-07,Closed Lost,38000.0,75,False,Price,Qualification,False,True
OPP-103778,Sterling Foods,Mid-Market,AMER,Security Suite,Customer Expansion,Noah Bianchi,2024-01-23,2024-03-12,Closed Lost,80000.0,49,False,No Decision / Stalled,Qualification,False,True
OPP-105487,Pinnacle Foods,SMB,EMEA,Security Suite,Inbound - Website,Maya Novak,2024-01-23,2024-03-15,Closed Won,18000.0,52,False,,,True,True
OPP-101014,Lumen Foods,Mid-Market,EMEA,Platform Core,Inbound - Website,Lena Berzins,2024-01-24,2024-04-28,Closed Lost,25000.0,95,False,Chose Competitor,Prospecting,False,True
OPP-104386,Apex Systems,Mid-Market,APAC,Security Suite,Customer Expansion,Marco Silva,2024-01-24,2024-05-08,Closed Lost,24000.0,105,False,Timing / Budget Cycle,Proposal,False,True
OPP-102853,Lumen Consulting,SMB,APAC,Platform Core,Outbound - SDR,Marco Silva,2024-01-25,2024-04-04,Closed Lost,9500.0,70,False,Chose Competitor,Qualification,False,True
OPP-104728,Redwood Financial,SMB,APAC,Platform Core,Outbound - SDR,Ethan Sharma,2024-01-25,2024-02-27,Closed Won,10000.0,33,False,,,True,True
OPP-101162,Redwood Media,Mid-Market,EMEA,Security Suite,Inbound - Website,Ines Osei,2024-01-25,2024-05-05,Closed Lost,34000.0,101,False,Price,Prospecting,False,True
OPP-105316,Meridian Logistics,SMB,AMER,Platform Core,Customer Expansion,Liam Petrov,2024-01-25,2024-04-15,Closed Lost,5500.0,81,False,Price,Proposal,False,True
OPP-100604,Sterling Technologies,Mid-Market,AMER,Platform Core,Event / Conference,Liam Petrov,2024-01-25,2024-03-03,Closed Lost,43000.0,38,False,Chose Competitor,Proposal,False,True
OPP-101485,Falcon Insurance,Mid-Market,EMEA,Analytics Add-on,Inbound - Website,Kai Duarte,2024-01-26,2024-05-18,Closed Won,25000.0,113,False,,,True,True
OPP-100751,Cobalt Logistics,SMB,AMER,Platform Core,Inbound - Website,Nadia Vanags,2024-01-26,2024-04-05,Closed Won,6500.0,70,False,,,True,True
OPP-101948,Solstice Logistics,Mid-Market,AMER,Platform Core,Outbound - SDR,Derek Wolf,2024-01-26,2024-04-12,Closed Won,23500.0,77,False,,,True,True
OPP-100576,Redwood Consulting,Mid-Market,AMER,Platform Core,Outbound - SDR,Derek Wolf,2024-01-26,2024-04-07,Closed Lost,25500.0,72,False,No Decision / Stalled,Qualification,False,True
OPP-102803,Granite Energy,Mid-Market,AMER,Security Suite,Customer Expansion,Noah Bianchi,2024-01-27,2024-05-02,Closed Lost,34000.0,96,False,Chose Competitor,Qualification,False,True
OPP-105615,Cascade Retail Group,SMB,EMEA,Analytics Add-on,Event / Conference,Priya Kimura,2024-01-27,2024-03-27,Closed Lost,12000.0,60,False,Price,Proposal,False,True
OPP-104301,Pinnacle Insurance,SMB,AMER,Analytics Add-on,Inbound - Website,Oscar Chen,2024-01-27,2024-03-26,Closed Won,5500.0,59,False,,,True,True
OPP-105494,Northwind Manufacturing,Mid-Market,EMEA,Security Suite,Inbound - Website,Maya Novak,2024-01-28,2024-03-20,Closed Lost,52000.0,52,False,Missing Features,Prospecting,False,True
OPP-102662,Northwind Logistics,SMB,APAC,Platform Core,Outbound - SDR,Marco Silva,2024-01-28,2024-02-26,Closed Lost,8000.0,29,False,Chose Competitor,Qualification,False,True
OPP-102079,Sterling Health,SMB,EMEA,Platform Core,Inbound - Website,Ines Osei,2024-01-28,2024-03-14,Closed Lost,23000.0,46,False,Price,Qualification,False,True
OPP-102695,Granite Energy,Mid-Market,AMER,Analytics Add-on,Customer Expansion,Liam Petrov,2024-01-28,2024-03-15,Closed Won,54500.0,47,False,,,True,True
OPP-105080,Solstice Systems,SMB,APAC,Security Suite,Outbound - SDR,Marco Silva,2024-01-28,2024-02-27,Closed Won,15500.0,30,False,,,True,True
OPP-103487,Northwind Insurance,SMB,AMER,API Enterprise,Event / Conference,Hana Alvarez,2024-01-28,2024-03-09,Closed Won,17500.0,41,False,,,True,True
OPP-103286,Ironclad Logistics,SMB,EMEA,Analytics Add-on,Outbound - SDR,Kai Duarte,2024-01-28,2024-05-24,Closed Lost,5500.0,117,False,Price,Prospecting,False,True
OPP-100616,Northwind Analytics,Mid-Market,EMEA,Analytics Add-on,Inbound - Website,Felix Lindqvist,2024-01-28,2024-03-18,Closed Lost,45500.0,50,False,Price,Prospecting,False,True
OPP-100047,Blue Harbor Retail Group,Mid-Market,AMER,Platform Core,Inbound - Website,Zara Ito,2024-01-29,2024-05-14,Closed Lost,27500.0,106,False,Missing Features,Proposal,False,True
OPP-101968,Keystone Systems,SMB,AMER,Analytics Add-on,Outbound - SDR,Tomas Haas,2024-01-29,2024-03-09,Closed Won,28500.0,40,False,,,True,True
OPP-105756,Northwind Insurance,Mid-Market,AMER,Platform Core,Partner Referral,Sofia Moreau,2024-01-29,2024-06-05,Closed Won,31000.0,128,False,,,True,True
OPP-103925,Apex Financial,SMB,AMER,Analytics Add-on,Inbound - Website,Liam Petrov,2024-01-29,2024-02-23,Closed Won,11500.0,25,False,,,True,True
OPP-101773,Keystone Health,SMB,AMER,Platform Core,Inbound - Website,Noah Bianchi,2024-01-29,2024-02-19,Closed Won,19500.0,21,False,,,True,True
OPP-105364,Meridian Robotics,Enterprise,AMER,API Enterprise,Inbound - Website,Tomas Haas,2024-01-29,2024-05-18,Closed Lost,431500.0,110,False,Price,Qualification,False,True
OPP-104409,Solstice Technologies,SMB,APAC,Platform Core,Event / Conference,Ethan Sharma,2024-01-30,2024-03-27,Closed Won,7000.0,57,False,,,True,True
OPP-102748,Atlas Systems,SMB,EMEA,Platform Core,Inbound - Website,Felix Lindqvist,2024-01-30,2024-03-07,Closed Lost,11000.0,37,False,Price,Qualification,False,True
OPP-101329,Nimbus Manufacturing,SMB,EMEA,Security Suite,Inbound - Website,Jonas Keller,2024-01-30,2024-03-06,Closed Lost,9000.0,36,False,Chose Competitor,Proposal,False,True
OPP-103465,Meridian Manufacturing,SMB,EMEA,Platform Core,Event / Conference,Lena Berzins,2024-01-30,2024-04-02,Closed Lost,13500.0,63,False,Price,Prospecting,False,True
OPP-103852,Sterling Financial,SMB,AMER,Platform Core,Inbound - Website,Oscar Chen,2024-01-31,2024-02-29,Closed Lost,12500.0,29,False,Price,Proposal,False,True
OPP-104601,Vertex Retail Group,Mid-Market,AMER,Platform Core,Outbound - SDR,Oscar Chen,2024-01-31,2024-04-24,Closed Lost,40500.0,84,False,Chose Competitor,Proposal,False,True
OPP-104921,Apex Systems,Mid-Market,APAC,Platform Core,Customer Expansion,Ethan Sharma,2024-01-31,2024-03-01,Closed Lost,44500.0,30,False,No Decision / Stalled,Proposal,False,True
OPP-100139,Falcon Consulting,SMB,AMER,Platform Core,Partner Referral,Nadia Vanags,2024-01-31,2024-02-27,Closed Won,18500.0,27,False,,,True,True
OPP-105587,Keystone Consulting,Mid-Market,EMEA,Platform Core,Customer Expansion,Jonas Keller,2024-01-31,2024-04-16,Closed Lost,39500.0,76,False,Price,Negotiation,False,True
OPP-100208,Vertex Foods,SMB,AMER,Platform Core,Outbound - SDR,Sofia Moreau,2024-01-31,2024-03-01,Closed Lost,10500.0,30,False,Chose Competitor,Prospecting,False,True
OPP-104340,Ironclad Manufacturing,Mid-Market,AMER,Analytics Add-on,Outbound - SDR,Hana Alvarez,2024-02-01,2024-04-15,Closed Lost,29000.0,74,False,Price,Proposal,False,True
OPP-104175,Solstice Foods,Mid-Market,AMER,Platform Core,Outbound - SDR,Sofia Moreau,2024-02-01,2024-04-24,Closed Lost,70500.0,83,False,Chose Competitor,Qualification,False,True
OPP-104888,Redwood Consulting,SMB,AMER,Analytics Add-on,Partner Referral,Tomas Haas,2024-02-01,2024-03-13,Closed Won,14500.0,41,False,,,True,True
OPP-103260,Nimbus Logistics,SMB,EMEA,Platform Core,Outbound - SDR,Jonas Keller,2024-02-01,2024-03-10,Closed Lost,17000.0,38,False,Chose Competitor,Negotiation,False,True
OPP-101598,Keystone Energy,SMB,EMEA,Analytics Add-on,Outbound - SDR,Ines Osei,2024-02-01,2024-04-07,Closed Lost,12000.0,66,False,No Decision / Stalled,Proposal,False,True
OPP-100544,Cobalt Media,Mid-Market,APAC,Security Suite,Customer Expansion,Ethan Sharma,2024-02-01,2024-04-09,Closed Won,92500.0,68,False,,,True,True
OPP-102048,Solstice Logistics,SMB,AMER,Platform Core,Partner Referral,Nadia Vanags,2024-02-01,2024-03-27,Closed Lost,12500.0,55,False,Chose Competitor,Prospecting,False,True
OPP-103143,Horizon Health,SMB,AMER,Platform Core,Inbound - Website,Zara Ito,2024-02-02,2024-03-27,Closed Lost,12000.0,54,False,Chose Competitor,Prospecting,False,True
OPP-102801,Summit Foods,Enterprise,APAC,Analytics Add-on,Customer Expansion,Marco Silva,2024-02-03,2024-05-20,Closed Won,157000.0,107,False,,,True,True
OPP-104585,Northwind Analytics,Mid-Market,AMER,Platform Core,Customer Expansion,Nadia Vanags,2024-02-03,2024-03-13,Closed Won,34500.0,39,False,,,True,True
OPP-103798,Pacific Health,Mid-Market,EMEA,API Enterprise,Partner Referral,Kai Duarte,2024-02-03,2024-05-09,Closed Lost,17000.0,96,False,Timing / Budget Cycle,Prospecting,False,True
OPP-104540,Cobalt Consulting,Enterprise,AMER,Platform Core,Event / Conference,Hana Alvarez,2024-02-05,2024-04-06,Closed Lost,120000.0,61,False,Price,Prospecting,False,True
OPP-104939,Meridian Robotics,SMB,EMEA,Analytics Add-on,Outbound - SDR,Maya Novak,2024-02-05,2024-03-12,Closed Won,27000.0,36,False,,,True,True
OPP-100527,Atlas Foods,Mid-Market,APAC,API Enterprise,Inbound - Website,Marco Silva,2024-02-05,2024-04-23,Closed Lost,33500.0,78,False,No Decision / Stalled,Negotiation,False,True
OPP-103355,Meridian Financial,Mid-Market,AMER,Analytics Add-on,Event / Conference,Nadia Vanags,2024-02-05,2024-03-24,Closed Lost,63000.0,48,False,Price,Prospecting,False,True
OPP-103202,Orion Foods,SMB,AMER,Platform Core,Outbound - SDR,Tomas Haas,2024-02-06,2024-04-05,Closed Won,18000.0,59,False,,,True,True
OPP-103671,Quantum Energy,Mid-Market,EMEA,Security Suite,Event / Conference,Maya Novak,2024-02-06,2024-03-10,Closed Won,52500.0,33,False,,,True,True
OPP-102656,Horizon Logistics,SMB,AMER,Security Suite,Customer Expansion,Liam Petrov,2024-02-06,2024-03-12,Closed Lost,28500.0,35,False,Chose Competitor,Proposal,False,True
OPP-104056,Apex Robotics,Enterprise,AMER,API Enterprise,Customer Expansion,Zara Ito,2024-02-06,2024-04-21,Closed Won,211000.0,75,False,,,True,True
OPP-101383,Keystone Consulting,SMB,EMEA,Platform Core,Event / Conference,Lena Berzins,2024-02-06,2024-03-08,Closed Won,14500.0,31,False,,,True,True
OPP-100516,Sterling Foods,Mid-Market,EMEA,Platform Core,Event / Conference,Jonas Keller,2024-02-06,2024-03-15,Closed Lost,72000.0,38,False,No Decision / Stalled,Qualification,False,True
OPP-102548,Redwood Financial,Mid-Market,AMER,API Enterprise,Event / Conference,Derek Wolf,2024-02-06,2024-05-19,Closed Won,57000.0,103,False,,,True,True
OPP-102647,Pinnacle Systems,Mid-Market,AMER,Platform Core,Customer Expansion,Derek Wolf,2024-02-06,2024-03-17,Closed Lost,50500.0,40,False,Price,Prospecting,False,True
OPP-103464,Pinnacle Retail Group,Mid-Market,AMER,Platform Core,Event / Conference,Oscar Chen,2024-02-06,2024-05-02,Closed Lost,58500.0,86,False,Chose Competitor,Qualification,False,True
OPP-104777,Blue Harbor Media,Mid-Market,AMER,Platform Core,Customer Expansion,Sofia Moreau,2024-02-07,2024-04-22,Closed Lost,67000.0,75,False,Price,Qualification,False,True
OPP-102234,Cascade Foods,SMB,EMEA,Platform Core,Partner Referral,Felix Lindqvist,2024-02-08,2024-03-29,Closed Won,10500.0,50,False,,,True,True
OPP-105696,Horizon Systems,SMB,AMER,Security Suite,Inbound - Website,Nadia Vanags,2024-02-08,2024-03-15,Closed Lost,7500.0,36,False,No Decision / Stalled,Proposal,False,True
OPP-102613,Vantage Manufacturing,Enterprise,AMER,Security Suite,Partner Referral,Noah Bianchi,2024-02-08,2024-10-25,Closed Lost,364500.0,260,False,Chose Competitor,Qualification,False,True
OPP-100613,Cascade Foods,SMB,AMER,API Enterprise,Outbound - SDR,Zara Ito,2024-02-08,2024-03-19,Closed Lost,6000.0,40,False,Price,Qualification,False,True
OPP-105784,Keystone Energy,SMB,EMEA,Security Suite,Partner Referral,Felix Lindqvist,2024-02-08,2024-03-16,Closed Won,12500.0,37,False,,,True,True
OPP-105010,Keystone Media,SMB,EMEA,Platform Core,Inbound - Website,Lena Berzins,2024-02-08,2024-04-06,Closed Lost,18000.0,58,False,Missing Features,Prospecting,False,True
OPP-100893,Falcon Health,Enterprise,APAC,Analytics Add-on,Inbound - Website,Marco Silva,2024-02-09,2024-05-02,Closed Won,153000.0,83,False,,,True,True
OPP-103693,Nimbus Health,SMB,AMER,Security Suite,Outbound - SDR,Derek Wolf,2024-02-09,2024-03-18,Closed Lost,14500.0,38,False,No Decision / Stalled,Prospecting,False,True
OPP-105979,Northwind Health,SMB,AMER,Platform Core,Partner Referral,Noah Bianchi,2024-02-09,2024-04-03,Closed Lost,9500.0,54,False,Chose Competitor,Qualification,False,True
OPP-104051,Pinnacle Technologies,Enterprise,EMEA,Platform Core,Event / Conference,Ava Larsen,2024-02-10,2024-06-30,Closed Lost,240000.0,141,False,Price,Qualification,False,True
